,0,1
742,为了让已经买了的人和正在考虑买的人更了解这款机子.,0
743,1 外观专业，,2
744,但是长焦是外变焦，,1
745,但是长焦是外变焦，,1
746,显得不好看,0
747,2 耗电还可以500w状态下，,0
748,不用闪光灯，,0
749,我拍了1500张 充了3次电,0
750,我的是2200ma的三菱,0
751,3 长焦端没有防震,1
752,用了不爽,0
753,夜景是要角架支持才能出好片，,0
754,不过如果用手持,0
755,开启自然防震,0
756,效果会好不少,0
757,也可以依托栏杆之类的固定物,0
758,也可以收到好的效果,0
759,4 手动功能丰富，,2
760,支持B门，,2
761,对可以拍摄夜晚灯光和运动物体效果很好,2
762,5 镜头覆盖广，,2
763,一镜走天下,0
764,微距 广角 长焦 都有了,0
765,6 光线充足的地方，,0
766,可以说罕有敌手，,0
767,特别是900w时,0
768,7 还原人像很好，,2
769,反转片效果我个人很喜欢，,2
770,很锐利,0
771,8 逆光时紫边控制尚可,2
772,9 长焦端光圈显得小了些，,1
773,因此背景的虚化不足，,1
774,不过这点可能和技术有关,0
775,呵呵,0
776,10 噪点控制不错，,2
777,放大200％时 可以接受,0
778,S9500 的优点都有评论，,0
779,俺不重复了。,0
780,简单说功能较全。,2
781,广角很爽。,2
782,缺点吗；,0
783,第一，,0
784,就是紫边太严重。,1
785,只要空气质量不好有灰尘时（能见度），,0
786,照远景效果比许多机子差。,1
787,二是尽量别逆光甚至侧光拍树木。,0
788,即使顺光，,0
789,也不好逃出“紫边”。,1
790,严重时整个树枝都给你“紫”掉（见图）。,0
791,这张附图还不是最严重的。,0
792,此时用小一些的光圈，,0
793,另外不用《反转》模式，,0
794,会稍强些。,0
795,因为《反转》模式是增加色彩饱和度。,0
796,FZ30也有紫边，,1
797,但比S9500弱一些。,0
798,二，成像不够锐利，,1
799,放大看细节有虚边。,0
800,许多人说：“有层雾”。,0
801,这是S9500镜头太水的原因；,1
802,即“色散”。,0
803,紫边也是它引起的。,0
804,是空气中无数灰尘产生的 “小紫边”汇聚而成。,0
805,你看S9500的片子比哪种相机的色彩都“紫”。,0
806,三，LCD较小，,1
807,在强光下太不清楚。,0
808,仅此而言，,0
809,你比较一下索尼T3，,0
810,T11的大“晶彩”屏在强光下表现，,0
811,恨不得把S9500扔掉。,0
812,当然这个缺点不是S9500独有的，,0
813,像佳能的A620，,0
814,包括佳能的G6，,0
815,在强光下的表现你照样想扔。,0
816,四，没有防抖。,1
817,有一个现象；,0
818,你借一个佳能A610（500万像素）在同一场景和S9500对照，,0
819,同样用角架，,0
820,感到出来的片子A610还清晰些。,2
821,并且如果同样的手抖，,0
822,S9500出来的片子更糟。,1
823,为什么？,0
824,就是S9500的“色散”比A610重引起的。,1
825,同样抖动时，,0
826,加上“色散”重，,0
827,就感觉S9500出来的片子更糟。,1
828,五，因为是广角，,0
829,你总感觉S9500的10倍变焦是骗人的。,1
830,还没有别人的6倍拉得近。,0
831,习惯就好了。,0
832,六，S9500的手动对焦环是“假”的（是对焦环，不是变焦环。它的手动变焦环很爽），,1
833,很不好用（不如FZ30）。,0
834,不过你只当没有它就完了。,0
835,它的“电子手动对焦”（MF）很好用。,2
836,我说的缺点都是存在的。,0
837,但对我们使用者有二个概念应该是清楚的：,0
838,一，这些毛病不是S9500独有的。,0
839,像紫边，,0
840,是数码机就一定有。,0
841,我可以说看过上百种机型的样片，,0
842,还没有发现一种没有紫边的机器。,0
843,只是S9500属于最严重的一类。,1
844,其实在G6，PRO1，828，8800，FZ30，V3中，,0
845,你都可以清晰的看见紫边。,0
846,只是比S9500弱一些。,0
847,二，扬长避短，,0
848,这句话很适合用数码相机的人。,0
849,不管你使用哪种。,0
850,别说绝对完美，,0
851,连相对完美的你都找不到一款。,0
852,G6，PRO1成像属于最好的一类，,2
853,G6，PRO1成像属于最好的一类，,2
854,可你看它们的其它问题一大堆。,0
855,对S9500这款功能几乎完善的机子，,2
856,你注意她的紫边和“虚”就行了。,0
857,因为并不是毫无办法。,0
858,能见度低使你不去照远景，,0
859,注意机子的拍照角度，,0
860,光线也恨关键。,0
861,S9500的镜头也是一样，,0
862,并非一无是处。,0
863,它的分辨率很高。,2
864,主要是因为色散控制不好的原因。,1
865,本人也是新手入门，,0
866,机子到手也有三个月了，,0
867,平时在家里或附近把弄、练手，,0
868,到周未才可以到外面拍下外景，,0
869,来给长期持币者说一下领会。,0
870,本来一直没有打算买FZ5的，,0
871,一心想购富士的S5500，,0
872,但是不幸在我存的钱够的时候S5600刚好上市了，,0
873,S5500也相应退出了市场。,0
874,（S5600不是更好吗？）,0
875,当然不行，,0
876,SuperCCD的解像度可能很高，,2
877,但是颗粒感太重了，,1
878,即使是高端的S9500也一样，,0
879,自己去放太它们的样张看下就清楚了。,0
880,而且S5600原价2800RMB加上卡、电池和其它配件的总价也比FZ5的港行还要贵了。,1
881,心里一狠就上了FZ5。,0
882,在试机的时候已经觉得FZ5的外形用在手上比看图片要帅多了，,2
883,特别在莲花罩反插的时候镜头像大了一个圈似了，,0
884,大而通透的莱卡镜头实在是很帅。,2
885,在第一次用的时候就发现，,0
886,用起来比看起来要顺心，,0
887,对它在左上角的取景框一直很在意，,0
888,但用起来才发现，,0
889,这样的设计也挺合理，,2
890,而且我一般都习惯用EVF取景，,0
891,这样的防抖效果会好点，,0
892,特别12X的时候。,0
893,莲花罩和转接环都是旋转卡位设计，,0
894,装卸都很方便。,2
895,特别有一点就是，,0
896,很大机子的镜头盖的设计会在装上UV镜后，,0
897,盖上没有办法盖在UV镜上，,0
898,但是松下的镜头盖可以直接盖在UV镜上，,0
899,这样省去一大烦恼。,0
900,它的原配电池只有680mA，,2
901,感觉上都不如一节的充电电池大，,0
902,不过在用了这周后，,0
903,认为：这是环保设计。,0
904,我现在仍然是一块电池而已，,0
905,一天出去回来电池一般还有一两电左右，,0
906,行程按一天来算的放，,0
907,一个原配的电池已经够用了。,0
908,如果你连续拍，,0
909,大概可以拍四五百张吧，,0
910,够你练手用了。,0
911,如果朋友担心这机子停产后买不到电池，,0
912,这大可不必，,0
913,因为FZ5的电池也是延续上一代的。,0
914,只要它的下一代，,0
915,这电池的型号应该也是一样的。,0
916,如果你看过评测的话，,0
917,你肯定会看到FZ5没有的恒定2.8光圈这回事，,0
918,可惜吗？,0
919,可是，,0
920,有个2.8光圈它就不是FZ5啦，,0
921,应该是FZ20吧！,0
922,在动物世界里从来只会因为有而高兴，,0
923,只有人类会因为没有而不高兴的。,0
924,够用就好！,0
925,它在广角端可以达到2.8，,2
926,而远角端只有3.3，,1
927,但这比S2　IS和H1的3.5和3.7要好很多了。,0
928,的确FZ5的背景虚化不太好做，,1
929,程度不够，,0
930,但是在一米左右的背景也虚化的可以了。,0
931,它的功能上的确有些不足，,1
932,如最大只有8秒的暴光，,0
933,基本拍不了车龙，,0
934,除非深圳的车都排着队超速行驶。,0
935,AF辅助灯距离比较近，,0
936,但是不用AF辅助灯也可以准确对焦。,0
937,没有手动对焦环！,1
938,反正一般不会对不了焦，,0
939,对不准的时候就换成点对焦也可以了。,0
940,这段时间只试过一次对不上焦，,0
941,就是在拍凤凰树的微距的时候，,0
942,动动脑子想一下，,0
943,先用借只手指来对完再拍不就OK了嘛！,0
944,用了这些日子，,0
945,可以掌握了抓拍的窍门了，,0
946,晚上用48X来拍远处的一栋高楼，,0
947,也基本不出现抖动引起模糊的情况，,0
948,不知道是我利害还是它的防抖功能够劲！,0
949,很多朋友说，,0
950,松下的画质有点灰的感觉。,1
951,我说说我个人的看法吧。,0
952,与其它的机子比起来，,0
953,特别是富士的机子，,0
954,松下出来的图片的比对度的确有点不够，,1
955,如果在它的曲线图提示下你根据情况相应调节画面的效果会得到很大的改善。,0
956,色彩不够艳？,0
957,这叫还原真实，,0
958,色彩不偏差，,1
959,给你的更大的创作空间。,0
960,咬咬牙 上D7100绝对不会后悔。,0
961,这和当初5100 与7000的选择是一样的。,0
962,我的第一部单反是5100，,0
963,作为新手 其实也够了 也拍了不少好片子。,0
964,但是后来觉得操控上和手感上D7000会威武很多，,2
965,但是后来觉得操控上和手感上D7000会威武很多，,2
966,于是趁D7000减价的时候 出了5100入了7000.,0
967,但是舍不得5100的内置滤镜效果，,2
968,像内置的HDR，,0
969,还有可选颜色什么的,0
970,其实拍片子的时候挺好用的，,2
971,有些人会说这些都是给新手用的，但是真的挺方便的，特别是HDR 对于懒人来说 拍大光比的风景很有用。,0
972,但是D7100 的出世，,0
973,又让我心痒了。,0
974,对我来说DX足够了用了。。,0
975,强大的对焦系统，,2
976,最新一代的处理器，,0
977,还配备各种机内滤镜，,0
978,相当于是D5200和D7000的结合体，,0
979,手感，操控，可玩性都具备了。,2
980,手感，操控，可玩性都具备了。,2
981,手感，操控，可玩性都具备了。,2
982,可以这么说,0
983,有了D7100 以后在DX阶段的机子都可以忽略了。,0
984,换机子就是直接上全副了。,0
985,当然考虑到价钱方便 D7000现在的价格很不错，,2
986,是入手的好机会，,0
987,如果不考虑其他的话 D7000其实也足够用了。,0
988,网购12.5倍光变600+卡西欧ZS150裸机金色，,0
989,试用几天体会，,0
990,为什么照片这么小？,1
991,机子挺沉的，,0
992,外壳应该是铝合金的，,0
993,按键镜头等做工不错，,2
994,应该不可能假货仿货，,0
995,而且还有正规的发票。,0
996,刚到手没什么拍，,0
997,厦门这几天天气不好，,0
998,试拍几张，,0
999,广角端边缘锐度不行，,1
1000,色彩不够鲜艳。,1
1001,目前看感觉照片效果不如上周买的499的松下FH2，,1
1002,看来松下的镜头有莱卡认证还是真的。,2
1003,12倍的拉近感还是不错的，,2
1004,总得来说，还算值600+这个价。。,0
1005,另外，,0
1006,想问问为什么卡西欧的照片这么小啊？,1
1007,1600万像素的照片最精细才不到3MB？,0
1008,松下1400万都4MB多了？,0
1009,怎么设置啊,0
1010,当时考虑过佳能GX1、松下LX5、佳能S100，,0
1011,但考虑到RX100是卡片机中唯一“大底”（一英寸），,0
1012,加上便携，,2
1013,最终选择RX100。,0
1014,一、关于画质。,0
1015,1、感觉一英寸大底确实不错，,2
1016,加上2000万像素，,0
1017,在进行剪裁时就能充分显示高像素的优越性了。,0
1018,（下图基本上只用了原片的1/4强）。,0
1019,2、在低感情况下，,0
1020,画质着实不错。,2
1021,在不放大的情况下（通常在多数情况下是电脑显示），,0
1022,并未见与单反有太大区别（前提是不放很大尺寸）。,0
1023,在网上也看了许多其他机型的样张（非官方的），,0
1024,自我感觉RX100一点不输。,0
1025,从以往实际使用看，,0
1026,放大14寸或16寸应该没有什么问题。,0
1027,3、高感情况下，,0
1028,按国外DXO网上评测，,0
1029,高感只能在400以下，,0
1030,这也是总分只评到66的原因（就这样还是超过许多单反了）。,0
1031,但在实际使用中，,0
1032,如果不是放大照片，,0
1033,高感还是不错的。,2
1034,下图ISO设置为800，,0
1035,其他片子感觉1600也还是很不错的（局限于电脑显示）。,2
1036,4、夜景。,0
1037,感觉夜景拍摄也很不错，,2
1038,使用过夜景模式，,0
1039,也用过光圈优先。,0
1040,（下图因当晚风大，机器不稳，清晰度有些受影响）,0
1041,二、对焦,0
1042,1、总体感觉，,0
1043,RX100对焦速度还可以。,2
1044,原来用过索尼A350，,0
1045,感觉差不多。,0
1046,2、跟踪对焦好象速度不太快。,1
1047,3、试过边缘对焦，,1
1048,感觉不是太好。,0
1049,也有网文评测中高端单反，,0
1050,也是边缘对焦不如中心对焦。,0
1051,4、对焦效果也和手持稳定性有关，,0
1052,尤其是追拍情况下。,0
1053,5、对焦框自由移动，,2
1054,很方便。,0
1055,6、有时在长焦段会有拉风箱现象。,1
1056,7、开启清晰影像缩放后，,0
1057,对焦框不会显示，,1
1058,对焦成功后只会在整个屏幕边缘显示绿色虚线表示对焦成功。,0
1059,8、追拍时由于相机移动，,0
1060,机内测光容易出错（导致过曝），,1
1061,所以应该使用曝光锁定或手动设置。,0
1062,本人3年多的无敌兔用户，,0
1063,上周末本来准备在香港购机，,0
1064,目标是升级到D800或5D3，,0
1065,结果5D3只有套机，,0
1066,D800无货，,0
1067,空手而归。,0
1068,不过通过在Cam2的试机体会，,0
1069,多少对目前的几款热门机有了一些体会，,0
1070,这次试了D800和α77以及Nex7、G1X、Xpro1，,0
1071,但可惜没有5D3的试用样机。,0
1072,本人是带着5D2+24105去的，,0
1073,在现场也用自己的机器拍了相同场景，,0
1074,也用自己的卡插到其他样机试拍并带回了试拍片子，,0
1075,来说说初步体会吧：,0
1076,1、D800自动白平衡的确有改善，,2
1077,和无敌兔的片子对比后发现，,0
